"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"Si elle était née l'an prochain elle se serait appelée Seventine ? https://t.co/AfaSzVBayf";FALSE;0;NA;2016-09-14 15:30:04;FALSE;NA;"776080584632332288";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"jeanpierrezuate";0;FALSE;FALSE;NA;NA
"Premier cours d'éveil à la danse pour Lilo. Pas facile de trouver le cours qui la formatera pas trop. Tant que... https://t.co/joRpR8QJ1E";FALSE;0;NA;2016-09-14 15:30:04;FALSE;NA;"776080582598021121";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"FifiDelezir";0;FALSE;FALSE;NA;NA
"Voici notre question de la semaine.

La réponse demain! https://t.co/DAArMKzOh4";FALSE;0;NA;2016-09-14 15:30:04;FALSE;NA;"776080582367326209";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"PhysioAtlas";0;FALSE;FALSE;NA;NA
"#CULTURE | À l’occasion des Journées Européennes du Patrimoine, le Musée d’Histoire Locale de Viarmes, récemment... https://t.co/a2Jhi355D3";FALSE;0;NA;2016-09-14 15:30:04;FALSE;NA;"776080581918593024";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"valdoise";0;FALSE;FALSE;NA;NA
"Oh, coalition <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #Facebook, #Twitter et 20 médias s'associent pour améliorer l'actu en ligne https://t.co/patoQvSIkI https://t.co/xAvNStYAne";FALSE;1;NA;2016-09-14 15:30:03;FALSE;NA;"776080578659684352";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"FBrahimi";0;FALSE;FALSE;NA;NA
"Souflé bicolor. https://t.co/sF61bEWryT";FALSE;0;NA;2016-09-14 15:30:03;FALSE;NA;"776080578345046016";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"LaPostaPy";0;FALSE;FALSE;NA;NA
"«La perfection n’est pas atteignable, mais si tu vises la perfection, tu peux atteindre l’excellence.» – Vince... https://t.co/7RgjjyVqEe";FALSE;0;NA;2016-09-14 15:30:03;FALSE;NA;"776080577946451969";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"PagnAfricain";0;FALSE;FALSE;NA;NA
"RT @CatGuidicelli: Carrefour International au Sénégal https://t.co/tMay0zehMV";FALSE;0;NA;2016-09-14 15:30:03;FALSE;NA;"776080576679903234";NA;"<a href=""http://probee.besaba.com/"" rel=""nofollow"">Senegal bot</a>";"senegalbot";1;TRUE;FALSE;NA;NA
"(Vincent et Youcef) Quelle est votre recette classique de DÉPANNAGE les soirs où l'inspiration manque ?... https://t.co/dmb2TaF3KW";FALSE;0;NA;2016-09-14 15:30:02;FALSE;NA;"776080575027351553";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"969Rougefm";0;FALSE;FALSE;NA;NA
"(Sophie) Fleetwood Mac à l'honneur pour la chanson du moment dans En Première Classe ce midi.  Dans Ma Musique au... https://t.co/s5XvYtDIcU";FALSE;0;NA;2016-09-14 15:30:02;FALSE;NA;"776080574159159296";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"999Rougefm";0;FALSE;FALSE;NA;NA
"C’est arrivé un 14 septembre

""A qui veut régénérer une Société en décadence, on prescrit avec raison, de la... https://t.co/fWXfQf3Bi5";FALSE;0;NA;2016-09-14 15:30:02;FALSE;NA;"776080574125604864";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ParisRueMeconnu";0;FALSE;FALSE;NA;NA
"Vous l'avez mérité. #specializedroubaix #specializedruby #ConfortPerformance https://t.co/zEFRYrdtrs";FALSE;0;NA;2016-09-14 15:30:02;FALSE;NA;"776080573790126080";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Specialized_Fr";0;FALSE;FALSE;NA;NA
"C'est officiel, après The Voice Kids, M.Pokora intègre le jury de The Voice pour remplacer Garou ! Vous aimez?... https://t.co/fU7ks6myYK";FALSE;0;NA;2016-09-14 15:30:02;FALSE;NA;"776080572456263682";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ReveilContactFM";0;FALSE;FALSE;NA;NA
"@blizzard_ent lance le streaming avec #Facebook Live. https://t.co/kB3eO33aXM https://t.co/RcwDUD8VVZ";FALSE;0;"Blizzard_Ent";2016-09-14 15:30:01;FALSE;NA;"776080570254262272";"331908924";"<a href=""https://clocktweets.com/"" rel=""nofollow"">ClockTweets</a>";"GeoffreyMaurin";0;FALSE;FALSE;NA;NA
"Indice 2....

Nouveau jeu pour gagner votre entrée
On partage....On partage......
Du 12 au 25 Septembre et à... https://t.co/BwTp5wnWM2";FALSE;0;NA;2016-09-14 15:29:59;FALSE;NA;"776080562792595456";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BrickOuest";0;FALSE;FALSE;NA;NA
"le 15 sept, l'agence E&amp;E sera à l'after work art &amp; design Dutch Design à Penthes... https://t.co/TDu2r1ViGq";FALSE;0;NA;2016-09-14 15:29:57;FALSE;NA;"776080554924081152";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"etienne_etienne";0;FALSE;FALSE;NA;NA
"C'est certainement un rappel [le Coran] pour toi et ton peuple. Et vous en serez interrogés. (#Coran, Azzukhruf,... https://t.co/h94QQM4Jsa";FALSE;0;NA;2016-09-14 15:29:56;FALSE;NA;"776080550960455681";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"burak_bey";0;FALSE;FALSE;NA;NA
"RT @UNamurCSFaculty: Les 2 zouaves vous souhaitent la bienvenue à l'@UNamur https://t.co/2ItpGZ9Z0H #Namur #Université #HumourDecomplexéEtC…";FALSE;0;NA;2016-09-14 15:29:56;FALSE;NA;"776080548976623617";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"englebertv";1;TRUE;FALSE;NA;NA
"La Réunion actuellement
https://t.co/yLhHV0dBbH https://t.co/6Q9KbMzZf6";FALSE;0;NA;2016-09-14 15:29:55;FALSE;NA;"776080544790642689";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"pabbpabb";0;FALSE;FALSE;NA;NA
"RT @tomipa06: Accessible POUR TOUS demande à tous ses Amis de soutenir @LucieCarrasco dans son combat ! https://t.co/CA9W34jtjf ! https://t…";FALSE;0;NA;2016-09-14 15:29:55;FALSE;NA;"776080544568311808";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"leroy575";1;TRUE;FALSE;NA;NA
"@mvchist Le trailer de leurs docus à venir : https://t.co/9k8khgeBd7";FALSE;0;"MVChist";2016-09-14 15:29:54;FALSE;"776080107177902081";"776080539476455428";"525674523";"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";"victorjol";0;FALSE;FALSE;NA;NA
"RT @WrestlingNewsFR: Daniel Bryan continue de vouloir remonter sur les rings

Daniel Bryan a indiqué dans une interview avec The Daily... h…";FALSE;0;NA;2016-09-14 15:29:51;FALSE;NA;"776080528424497153";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Boogie_men15";1;TRUE;FALSE;NA;NA
"Ptdr facebook c'est un endroit magique https://t.co/VSP3HsdcBV";FALSE;1;NA;2016-09-14 15:29:51;FALSE;NA;"776080528260919296";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"p_dups";0;FALSE;FALSE;NA;NA
"La plateforme ""Initiative Polynésie française"" avance à grands pas, portée par le ministre Teva Rohfritsch.... https://t.co/HU46KwgFnl";FALSE;0;NA;2016-09-14 15:29:49;FALSE;NA;"776080521566625793";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"CcismPolynesie";0;FALSE;FALSE;NA;NA
"RT @AgLPierreastier: PURGES DANS LES MILIEUX CULTURELS TURCS. Le silence des autorités françaises est accablant. Audrey Azoulay,... https:/…";FALSE;0;NA;2016-09-14 15:29:49;FALSE;NA;"776080519977197569";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MonaBismuth";1;TRUE;FALSE;NA;NA
"RT @BurnControllers: Vous l'avez validée sur Facebook avec + de 1600 Like ! La Vandal White arrive bientôt sur le #BCLab ! #ComingSoon http…";FALSE;0;NA;2016-09-14 15:29:47;FALSE;NA;"776080509814308864";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GUYLAIN32";34;TRUE;FALSE;NA;NA
"Très bon ! ""Sur Facebook, Thierry Lhermitte se fiche de vous et vous ne le savez même pas https://t.co/duajVnzI2C """;FALSE;0;NA;2016-09-14 08:35:10;FALSE;NA;"775976171523731456";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"olivtor06";0;FALSE;FALSE;NA;NA
"@sam_bhr C'est perdu pour aujourd'hui : rdv demain ou maintenant sur Facebook ! https://t.co/xXcRgBqeoD https://t.co/wDqMFcywAX";FALSE;0;"sam_bhr";2016-09-14 08:35:10;FALSE;"775975826957471744";"775976168696770560";"461194993";"<a href=""http://www.so-buzz.com/"" rel=""nofollow"">So-Buzz</a>";"NDDBuzz";0;FALSE;FALSE;NA;NA
"Découvrez notre enseigne Bois Mauris Oddos Armand https://t.co/izrQSc6pQR #Négoce #GpeSamseRecrute https://t.co/vnU71owWKd";FALSE;0;NA;2016-09-14 08:35:08;FALSE;NA;"775976160773738496";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"RHGroupeSAMSE";0;FALSE;FALSE;NA;NA
"[WEDDING]
J-3 pour le mariage de G&amp;F. En attendant on vous montre leur papeterie du jour J ! Merci à notre... https://t.co/6GA0dT5CLh";FALSE;0;NA;2016-09-14 08:35:07;FALSE;NA;"775976159406325760";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"KalosiaWeddings";0;FALSE;FALSE;NA;NA
"Facebook, Google et Twitter exhortent le Congrès à transférer le contrôle de l’ICANN aux acteurs du Net https://t.co/1z57p1dZ4P";FALSE;0;NA;2016-09-14 08:35:07;FALSE;NA;"775976155547566080";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"LaVeilleDuWeb";0;FALSE;FALSE;NA;NA
"Ah ah ah! Sublime! https://t.co/OicMkMTsC6";FALSE;0;NA;2016-09-14 08:35:06;FALSE;NA;"775976152741584896";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"PatriziaBA";0;FALSE;FALSE;NA;NA
"Si l'océan meurt, nous mourrons ! Lamya Essemlali @SeaShepherdFran @seashepherd https://t.co/MX3o4BkvrD #iamvegantv https://t.co/qikOFI8FHr";FALSE;1;NA;2016-09-14 08:35:06;FALSE;NA;"775976152540319744";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"iamvegan_tv";0;FALSE;FALSE;NA;NA
"C'est la rentrée !
Pour se retrouver, ou mieux se connaître, n'est-ce pas l'occasion idéale pour se réunir ?
Chez... https://t.co/bmpptH2EiO";FALSE;0;NA;2016-09-14 08:35:06;FALSE;NA;"775976151835635712";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BordeauxSaveurs";0;FALSE;FALSE;NA;NA
"Mini FNAF https://t.co/McksyJ1RA3";FALSE;0;NA;2016-09-14 08:35:05;FALSE;NA;"775976149298114560";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"OscarCatCreate";0;FALSE;FALSE;NA;NA
"September 14, 2016 at 10:35AM #Avignon #Montfavet #FN préparons les présidentielles suivez-nous https://t.co/7hURnBJVEh";FALSE;0;NA;2016-09-14 08:35:02;FALSE;NA;"775976136299929600";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"avignondemain";0;FALSE;FALSE;NA;NA
"Evitons le piège de la nostalgie mais profitons de ces images du passé en les souhaitant pas trop dépassées...... https://t.co/k3H1DcqHl2";FALSE;0;NA;2016-09-14 08:35:01;FALSE;NA;"775976131652714496";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"OPUS_IN_FIDE";0;FALSE;FALSE;NA;NA
"J’ai publié 3 photos sur Facebook, dans l’album AFFICHES SOIREES MY LIFE'S A CAGE https://t.co/wgYY203hbv";FALSE;0;NA;2016-09-14 08:35:00;FALSE;NA;"775976126552289280";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"mylifesacage";0;FALSE;FALSE;NA;NA
"Bun Bo (hue), une #soupe que j adore et très populaire ici au #vietnam !
#streetfood #soup #bunbo #bunbohue... https://t.co/H7gPNAYMrd";FALSE;2;NA;2016-09-14 08:34:54;FALSE;NA;"775976103160799232";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"blogovietnam";0;FALSE;FALSE;NA;NA
"RT @AltimFrance: #Facebook tente de répondre à la grogne des éditeurs de presse https://t.co/MzoEM0ooiT";FALSE;0;NA;2016-09-14 08:34:54;FALSE;NA;"775976103131373570";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"BioFares";1;TRUE;FALSE;NA;NA
"RT @AyoubIKSN: Sur Facebook les filles ça travaille chez Dior , Guess , Chanel ... Alors qu'en vrai elles se battent au marché pour un legg…";FALSE;0;NA;2016-09-14 08:34:53;FALSE;NA;"775976100006617089";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"HischemMecabih";5;TRUE;FALSE;NA;NA
"Début des championnats de Belgique aujourd'hui à Lanaken avec Venue D'Fées des Hazalles. <ed><U+00AE><U+00BA><ed><U+00BD><U+009E><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> <ed><U+00AE><U+00B8><ed><U+00B6><U+00BE> https://t.co/pyB7QTRI6D";FALSE;0;NA;2016-09-14 08:34:53;FALSE;NA;"775976098748309504";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"f_daigneux";0;FALSE;FALSE;NA;NA
"PAY NETWORK - Offre d'emploi, Assistant de Programme
Plus d'info : https://t.co/00tD5t0Hiq https://t.co/SJ3MQ7ZmSc";FALSE;0;NA;2016-09-14 08:34:51;FALSE;NA;"775976088207892480";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"bizcongo";0;FALSE;FALSE;NA;NA
"ZOOM #CATWALK
""Ce témoignage est très important! Plus ces violences inqualifiables seront dénoncées et plus on... https://t.co/tN7tpDnVIc";FALSE;0;NA;2016-09-14 08:34:50;FALSE;NA;"775976087201382400";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ETHNOTENDANCE";0;FALSE;FALSE;NA;NA
"Chine, terrorisme, réfugiés : ce qu'en dit le dalaï-lama (vidéo)

Lors de la conférence de presse donnée ce mardi... https://t.co/KN1TceuIYk";FALSE;0;NA;2016-09-14 08:34:50;FALSE;NA;"775976086421250048";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"TIBETMarieThe";0;FALSE;FALSE;NA;NA
"VOLAVIE sur Music Couleur Tropical https://t.co/w8fZVg8f15";FALSE;0;NA;2016-09-14 08:34:49;FALSE;NA;"775976082885468160";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MusicCouleur";0;FALSE;FALSE;NA;NA
"Samedi 17 septembre à 20 h 30 : 

JEAN LAPOUGE TRIO PLEIN AIR
Le guitariste Jean Lapouge a trouvé dans le trio... https://t.co/BIaaaGOCql";FALSE;0;NA;2016-09-14 08:34:49;FALSE;NA;"775976081572630528";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ot_thiviers";0;FALSE;FALSE;NA;NA
"RT @BovettiChocolat: Les 17 &amp; 18/09 #LaChocolaterieBovetti célébre des #journéesduPatrimoine fortes en chocolat ! https://t.co/2ekJjlMLZB h…";FALSE;0;NA;2016-09-14 08:34:47;FALSE;NA;"775976071619641344";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"gaillard100";3;TRUE;FALSE;NA;NA
"URGENT ! 19h de garde par semaine à Paris 16e 
ch une jeune fille souriante, dynamique, organisée, de bon niveau... https://t.co/2UdaW5mDJ3";FALSE;0;NA;2016-09-14 08:34:44;FALSE;NA;"775976060143935488";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"AvecPrositting";0;FALSE;FALSE;NA;NA
"#Facebook lance officiellement une #certification #Blueprint payante ==&gt; https://t.co/igvuSwQvMX https://t.co/2Jms4Ygt6H";FALSE;0;NA;2016-09-14 08:34:44;FALSE;NA;"775976059653218304";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Jacobzawaq";0;FALSE;FALSE;NA;NA
"#JO brésil:https://t.co/t17farW4uc RT mats_huberalles: ""Il faut donc défendre... https://t.co/ysWDinWplT https://t.co/tw7ic8oYQz";FALSE;0;NA;2016-09-14 08:34:40;FALSE;NA;"775976044713086976";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"Loi78Debout";0;FALSE;FALSE;NA;NA
"#JO brésil:https://t.co/GCkhZsIOat Depuis 1H30, le pipeau résonne sur l'Union... https://t.co/2vF9RR5KgA https://t.co/UQ5g8CTf8z";FALSE;0;NA;2016-09-14 08:34:40;FALSE;NA;"775976042280394753";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"Loi78Debout";0;FALSE;FALSE;NA;NA
"#JO brésil:https://t.co/xkfFQMWpFN RT Com_Eco_Paris: ""il ne peut y avoir... https://t.co/i09yHLJqry https://t.co/OjZlNcaPw3";FALSE;0;NA;2016-09-14 08:34:39;FALSE;NA;"775976040170684417";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"Loi78Debout";0;FALSE;FALSE;NA;NA
"#JO brésil:https://t.co/NSIRvZxP07 Les effets attendus du discours de JunckerEU... https://t.co/ZSRseptbcO https://t.co/p3oddPwg0e";FALSE;0;NA;2016-09-14 08:34:38;FALSE;NA;"775976036991377408";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"Loi78Debout";0;FALSE;FALSE;NA;NA
"270m de long, le monarch pullmantur est le plus gros paquebot de croisière jamais accueillit au port de Calais.... https://t.co/8alrGKkYGL";FALSE;1;NA;2016-09-14 08:34:37;FALSE;NA;"775976032532848640";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"plusde6";0;FALSE;FALSE;NA;NA
"Rappel "" l'origine des Gog et Magog "" https://t.co/Qy2ZdYE01G";FALSE;0;NA;2016-09-14 08:34:36;FALSE;NA;"775976025754890240";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"verytislam";0;FALSE;FALSE;NA;NA
"RT @19_zaz: Payer via #Messenger #Facebook, c'est maintenant possible https://t.co/A2zEUupbYZ";FALSE;0;NA;2016-09-14 08:34:32;FALSE;NA;"775976009157967873";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Nico_Lefevre_FR";4;TRUE;FALSE;NA;NA
"Quiz du jour-&gt;
<U+2753> Dans le jeu Dédale, Que devez vous sauver des serpents <U+2753>
C'est ici : https://t.co/A67C9afaNs
#Jeu #JeuConcours #quoverbis";FALSE;0;NA;2016-09-14 08:34:31;FALSE;NA;"775976005118885888";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"QuoVerbis";0;FALSE;FALSE;NA;NA
"Info via Facebook uniquement = un monde rétrécit à ce que l’on connaît  (sélection par algorithmes (via 20min :-) ) https://t.co/B0X942UvLY";FALSE;1;NA;2016-09-14 08:34:29;FALSE;NA;"775975995845255168";NA;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";"letamtam";0;FALSE;FALSE;NA;NA
"Le procureur du Faso près le Tribunal de Grande Instance de Ouagadougou anime ce mercredi 14 septembre 2016 à 10... https://t.co/rNvs4ftJaK";FALSE;1;NA;2016-09-14 08:34:26;FALSE;NA;"775975984759709696";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"AMELIEGUE";0;FALSE;FALSE;NA;NA
"La procureure Maiza Sérémé et le commissaire du gouvernement Alioune Zanré feront le point des dossiers... https://t.co/HmHCE1hZBU";FALSE;0;NA;2016-09-14 08:34:25;FALSE;NA;"775975979584020480";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"steevedecharme";0;FALSE;FALSE;NA;NA
"Sport: Des hackers russes ""Fancy Bears'' piratent le site de l'Agence mondiale antidopage (AMA) et récupèrent des... https://t.co/dUPxhesXBd";FALSE;0;NA;2016-09-14 08:34:24;FALSE;NA;"775975978015207424";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"A12TV";0;FALSE;FALSE;NA;NA
"Soutenez les équipes d'Altéo Anderlues ce dimanche au Spicy3, triathlon inclusif et solidaire #SportPourTous @MC_mut https://t.co/VchWxu7b7z";FALSE;0;NA;2016-09-14 08:34:22;FALSE;NA;"775975966963302400";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"GaelVerzele";0;FALSE;FALSE;NA;NA
"Comprenez enfin ce que veut lire, entendre et voir un recruteur !
Et trouvez VOTRE Job !... https://t.co/lxOYrFVcMJ";FALSE;0;NA;2016-09-14 08:34:18;FALSE;NA;"775975952853585920";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"JetrouveMONJob";0;FALSE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/XfvBc42o6G";FALSE;0;NA;2016-09-14 08:34:17;FALSE;NA;"775975949254873089";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"LeelaneSarah";0;FALSE;FALSE;NA;NA
"Je suis devenu FAN en 5 minutes de cette série Blindspot !!
C'est complétement OUF !
Vivement Mardi prochain pour... https://t.co/dRdwrkjmMG";FALSE;0;NA;2016-09-14 08:34:16;FALSE;NA;"775975941566783488";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Manu_Totm";0;FALSE;FALSE;NA;NA
"RT @EXOXOXOID: SKECHERS · EXO¦D'LITES 2 'FLOW RIDER' #7 BAEKHYUN
https://t.co/DqlzcaInTA
https://t.co/T7qfCbdyE4 https://t.co/zWZnwbuOCw";FALSE;0;NA;2016-09-14 08:34:11;FALSE;NA;"775975923770331136";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ulbyun";267;TRUE;FALSE;NA;NA
"Sélection 2017 du Prix littéraire SPG
 ""D'Ecosse"" de Cédric Pignat, Editions de l'Aire https://t.co/YGfGq2wxMc";FALSE;0;NA;2016-09-14 08:34:11;FALSE;NA;"775975922101055488";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"PrixSPG";0;FALSE;FALSE;NA;NA
"Maroc : les résultats et les photos d'arrivées du lundi 11/09/2016 
à Rabat (hippodrome Souissi)
2ème course : https://t.co/tSHSG1Hvvk";FALSE;0;NA;2016-09-14 08:34:09;FALSE;NA;"775975915557912576";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Magturf";0;FALSE;FALSE;NA;NA
"Nous sommes ce q ns répétons.L'excellence n'est ps 1action mais1habitude (Aristote) https://t.co/9H9GkUmMcf #Justice https://t.co/kGnrEUkXaO";FALSE;1;NA;2016-09-14 08:34:08;FALSE;NA;"775975908800856064";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"rosichris2a";1;FALSE;FALSE;NA;NA
"[La sortie du mercredi] Et si le loup n'était finalement pas ce monstre que décrivent les fables, contes, et... https://t.co/shg2joca1k";FALSE;0;NA;2016-09-14 08:34:07;FALSE;NA;"775975905898496000";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"sgd_tourisme";0;FALSE;FALSE;NA;NA
"RT @FunMed: Nous sommes toujours en ALERTE ORANGE !
Soyez prudents et tenez-vous informés de l'évolution de la situation dans... https://t.…";FALSE;0;NA;2016-09-14 08:34:07;FALSE;NA;"775975904912760832";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"heraultalice";1;TRUE;FALSE;NA;NA
"La terrasse est ouverte ce midi  ! 
0983224434
Menu du jour 
Entrée + plat ou plat + dessert : 14€
Plat seul :... https://t.co/5uZ9wn97rz";FALSE;0;NA;2016-09-14 08:34:04;FALSE;NA;"775975893051269120";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"CookinMo";0;FALSE;FALSE;NA;NA
